region,year,tourism_nights,gdp,population,temperature,precipitation
ITF1,2019.0,3552244.0,33040.92,1300645.0,12.426957,620.4815
ITF1,2020.0,2491851.0,30574.73,1293941.0,12.350991,576.71454
ITF1,2021.0,3015888.0,33616.68,1281012.0,12.218208,561.15436
ITF1,2022.0,3601603.0,36420.35,1275950.0,12.999854,460.27185
ITF1,2023.0,3736078.0,39536.1,1272627.0,13.001529,631.238
ITF2,2010.0,37282.0,6779.13,315939.0,13.206334,347.8985
ITF2,2011.0,376326.0,6794.33,314816.0,13.571281,236.39392
ITF2,2012.0,29075.0,6579.28,313916.0,14.000137,287.7159
ITF2,2013.0,239784.0,6196.7,313408.0,13.57565,312.0575
ITF2,2014.0,254045.0,6141.23,312897.0,13.910791,344.47955
ITF2,2015.0,286937.0,6253.04,311398.0,14.000059,319.8538
ITF2,2016.0,280929.0,6350.85,310026.0,13.893468,306.43652
ITF2,2017.0,245909.0,6502.72,308400.0,13.593262,286.85092
ITF2,2018.0,265582.0,6620.26,306564.0,14.065493,404.10995
ITF2,2019.0,247154.0,6755.0,303790.0,13.933026,315.84073
ITF2,2020.0,172607.0,6245.35,300516.0,13.827133,275.60043
ITF2,2021.0,241431.0,6848.03,294294.0,13.844577,289.71576
ITF2,2022.0,227821.0,7291.0,292150.0,14.436983,264.76477
ITF2,2023.0,257369.0,7874.47,290636.0,14.559476,300.60196
ITF3,2010.0,5560617.0,102650.41,5807464.0,14.217091,1298.2998
ITF3,2011.0,8356547.0,102794.37,5822827.0,14.649848,668.7641
ITF3,2012.0,6644864.0,102500.68,5827593.0,14.868218,915.20404
ITF3,2013.0,7561833.0,100747.22,5820430.0,14.638396,1101.9325
ITF3,2014.0,7827137.0,101114.43,5812768.0,14.970262,907.8417
ITF3,2015.0,8001210.0,103549.99,5804370.0,15.017629,841.2418
ITF3,2016.0,8350562.0,105337.88,5790783.0,14.844153,913.3606
ITF3,2017.0,8508904.0,107537.38,5776654.0,14.599033,663.26807
ITF3,2018.0,8831240.0,108682.75,5762889.0,15.1343355,1075.4747
ITF3,2019.0,8795966.0,110938.87,5740291.0,14.796987,946.4579
ITF3,2020.0,4607572.0,102588.1,5712143.0,14.751273,769.87646
ITF3,2021.0,6264845.0,112145.16,5624260.0,14.863999,959.4355
ITF3,2022.0,7634218.0,122639.05,5624420.0,15.409289,829.4735
ITF3,2023.0,8316897.0,133040.27,5609536.0,15.443374,976.5062
ITF4,2010.0,1189457.0,69951.66,4090111.0,16.232971,720.1519
ITF4,2011.0,6639563.0,71646.58,4101558.0,16.773308,533.1526
ITF4,2012.0,1577083.0,71944.34,4102797.0,17.256517,620.8811
ITF4,2013.0,6434197.0,70071.9,4090530.0,16.896858,602.1366
ITF4,2014.0,6419827.0,70644.57,4077788.0,16.963606,629.2372
ITF4,2015.0,6386064.0,72096.39,4063269.0,17.026436,636.0226
ITF4,2016.0,6803968.0,73394.97,4043735.0,16.830442,659.77856
ITF4,2017.0,7008363.0,74392.32,4024067.0,16.795023,518.2972
ITF4,2018.0,6933909.0,75556.19,4000966.0,17.219315,776.84973
ITF4,2019.0,6917046.0,76516.12,3975528.0,17.069267,630.31384
ITF4,2020.0,4805510.0,71959.8,3953305.0,16.926105,528.6121
ITF4,2021.0,6363116.0,79660.86,3933777.0,17.041368,539.4926
ITF4,2022.0,6454193.0,86403.29,3922941.0,17.468283,575.5958
ITF4,2023.0,6413131.0,92160.48,3907683.0,17.627338,591.01105
ITF5,2010.0,126541.0,10928.01,582618.0,13.852288,569.29395
ITF5,2011.0,1216867.0,11312.05,580790.0,14.219994,406.81458
ITF5,2012.0,116354.0,11233.99,579360.0,14.754013,421.83017
ITF5,2013.0,1229712.0,11523.88,577550.0,14.470103,497.44226
ITF5,2014.0,1284316.0,11144.6,575814.0,14.662245,415.94983
ITF5,2015.0,1423479.0,12010.71,573236.0,14.668006,456.2807
ITF5,2016.0,1399049.0,12001.16,569887.0,14.4607935,511.24762
ITF5,2017.0,1427880.0,12101.6,566405.0,14.377026,331.18726
ITF5,2018.0,1620883.0,12668.36,562968.0,14.693383,571.0144
ITF5,2019.0,1695793.0,12504.33,558587.0,14.447126,460.91937
ITF5,2020.0,920037.0,11330.65,553254.0,14.510029,418.6182
ITF5,2021.0,1188013.0,12967.58,545130.0,14.591145,436.63025
ITF5,2022.0,1409280.0,13966.85,541168.0,15.16272,419.57092
ITF5,2023.0,1496082.0,14836.27,537577.0,15.207561,496.64117
ITF6,2010.0,1208014.0,33298.15,1973624.0,15.150234,1032.3201
ITF6,2011.0,5454641.0,33578.37,1972049.0,15.145884,817.3218
ITF6,2012.0,1392243.0,32962.69,1968536.0,15.688986,770.38196
ITF6,2013.0,4976336.0,32362.66,1962430.0,15.512573,836.8759
ITF6,2014.0,4829350.0,32131.21,1958226.0,15.590297,782.19226
ITF6,2015.0,5098088.0,32431.98,1951733.0,15.63351,896.9374
ITF6,2016.0,5337030.0,32949.1,1943085.0,15.643246,835.74866
ITF6,2017.0,5631119.0,33604.78,1935097.0,15.3612175,605.5088
ITF6,2018.0,5735237.0,33359.67,1924257.0,15.939359,914.72723
ITF6,2019.0,5781396.0,33630.74,1912021.0,15.589286,777.68134
ITF6,2020.0,3161781.0,31264.47,1894110.0,15.620594,712.20685
ITF6,2021.0,4285845.0,34204.51,1860601.0,15.847476,814.95667
ITF6,2022.0,4771761.0,36561.72,1855454.0,16.23595,616.56476
ITF6,2023.0,5278732.0,39064.46,1846610.0,16.237358,739.47046
ITG1,2010.0,4596710.0,87279.85,5044045.0,16.667816,1156.7631
ITG1,2011.0,6607908.0,87445.56,5059482.0,16.54975,1009.8762
ITG1,2012.0,5426114.0,86990.43,5061946.0,16.983076,907.6433
ITG1,2013.0,5927410.0,85860.42,5053540.0,16.752153,931.46704
ITG1,2014.0,6116845.0,84090.89,5041754.0,17.067793,869.4801
ITG1,2015.0,6001083.0,85527.92,5028266.0,16.886326,1164.5508
ITG1,2016.0,5419352.0,86176.88,5004400.0,17.253994,853.83984
ITG1,2017.0,5805867.0,87900.53,4977900.0,16.947195,736.2881
ITG1,2018.0,5698186.0,87938.98,4942188.0,17.222052,1230.5345
ITG1,2019.0,5721570.0,89049.57,4908548.0,16.83054,1067.3713
ITG1,2020.0,3740827.0,83725.38,4875290.0,17.057884,770.1511
ITG1,2021.0,5174801.0,92299.85,4833705.0,17.32394,1058.4354
ITG1,2022.0,5977052.0,102503.44,4833329.0,17.655449,688.3535
ITG1,2023.0,6185372.0,107067.1,4814016.0,17.466766,868.98706
ITG2,2010.0,2812099.0,32435.76,1653711.0,15.521418,1075.7484
ITG2,2011.0,5028708.0,32999.53,1655833.0,16.094547,832.22485
ITG2,2012.0,3213241.0,33072.2,1655079.0,16.238832,780.7522
ITG2,2013.0,4315949.0,32271.93,1654583.0,15.78824,1047.1249
ITG2,2014.0,4359215.0,32413.98,1652528.0,16.491007,687.67645
ITG2,2015.0,4770084.0,33496.92,1648642.0,16.427725,820.37164
ITG2,2016.0,5056118.0,33124.6,1642492.0,16.570816,771.0762
ITG2,2017.0,5074329.0,33750.12,1636839.0,16.531103,486.70102
ITG2,2018.0,5036510.0,34244.13,1631040.0,16.487034,1293.4933
ITG2,2019.0,5135957.0,34959.95,1622257.0,16.48508,893.04736
ITG2,2020.0,3007374.0,32333.23,1611621.0,16.595829,725.40283
ITG2,2021.0,4672801.0,35700.02,1590044.0,16.55326,994.7615
ITG2,2022.0,5514486.0,38868.25,1587413.0,17.384823,660.0981
ITG2,2023.0,5075668.0,41800.26,1578146.0,17.132002,759.3804
ITH1,2010.0,14591634.0,20368.21,500450.0,2.1659367,708.8604
ITH1,2011.0,8085138.0,21087.48,504406.0,3.8094482,545.5332
ITH1,2012.0,15628587.0,21940.65,507989.0,2.857928,688.5481
ITH1,2013.0,7257887.0,22212.21,511619.0,3.1257782,714.70264
ITH1,2014.0,6775736.0,22437.52,515389.0,3.8697612,715.52563
ITH1,2015.0,7311625.0,22934.56,517994.0,4.2121887,527.8893
ITH1,2016.0,7660184.0,23474.13,520252.0,3.772583,675.29675
ITH1,2017.0,7983181.0,24331.23,523454.0,3.5221558,639.48157
ITH1,2018.0,7997828.0,25347.73,526772.0,4.00781,612.36383
ITH1,2019.0,7861183.0,26112.74,530313.0,3.7748513,802.90796
ITH1,2020.0,6623883.0,24348.13,532644.0,3.892067,716.6033
ITH1,2021.0,6771351.0,26606.37,534912.0,2.827067,627.7971
ITH1,2022.0,8156878.0,29801.65,532616.0,4.328916,581.36176
ITH1,2023.0,7946121.0,32935.64,534147.0,4.637835,729.22614
ITH2,2010.0,3868962.0,18052.61,521531.0,5.7081566,594.17914
ITH2,2011.0,7431004.0,18510.64,525833.0,7.4287186,441.37384
ITH2,2012.0,4204910.0,18545.04,529246.0,6.3463454,496.21008
ITH2,2013.0,7024470.0,19030.31,533435.0,6.6863923,579.21216
ITH2,2014.0,6761922.0,18954.38,536813.0,7.2757483,626.8425
ITH2,2015.0,7189855.0,18934.48,538188.0,7.6539,415.09058
ITH2,2016.0,7568717.0,19239.18,539513.0,7.163129,502.1496
ITH2,2017.0,7904360.0,19635.27,540280.0,6.9657717,480.7806
ITH2,2018.0,8082879.0,20417.53,541966.0,7.3060846,502.3098
ITH2,2019.0,8057768.0,20990.57,543721.0,7.2244325,607.151
ITH2,2020.0,5891515.0,19727.91,545425.0,7.3306327,560.86444
ITH2,2021.0,5885413.0,21353.04,542166.0,6.155725,464.2353
ITH2,2022.0,8062867.0,23730.26,540958.0,7.6838903,416.55826
ITH2,2023.0,8250561.0,25456.34,542996.0,8.033125,515.7261
ITH3,2010.0,17218335.0,143880.19,4863372.0,11.34334,1926.9944
ITH3,2011.0,11108537.0,149063.64,4879606.0,12.552645,1209.0549
ITH3,2012.0,19199000.0,146481.95,4887328.0,12.258411,1405.4213
ITH3,2013.0,9946125.0,146577.37,4901415.0,11.979503,1709.6023
ITH3,2014.0,10147517.0,148957.46,4905712.0,12.977561,2047.9298
ITH3,2015.0,10508040.0,151974.78,4902694.0,12.719345,1147.4362
ITH3,2016.0,11059920.0,157045.0,4890648.0,12.284727,1532.1312
ITH3,2017.0,11305797.0,161147.13,4883373.0,12.233902,1387.0869
ITH3,2018.0,11403396.0,164480.29,4880936.0,12.774752,1451.0413
ITH3,2019.0,11506046.0,167403.97,4884590.0,12.725871,1760.5028
ITH3,2020.0,7246295.0,153458.49,4879133.0,12.494349,1543.788
ITH3,2021.0,10121694.0,169965.8,4869830.0,11.755295,1353.7883
ITH3,2022.0,10888912.0,183956.46,4847745.0,13.029742,1090.1517
ITH3,2023.0,10756763.0,197226.12,4849553.0,13.000209,1390.7948
ITH4,2010.0,1733763.0,34784.85,1225910.0,9.950755,1016.4814
ITH4,2011.0,1969630.0,35603.02,1225361.0,11.0654125,657.2628
ITH4,2012.0,1979150.0,34533.83,1223642.0,10.81553,823.6065
ITH4,2013.0,1808017.0,34785.4,1224987.0,10.74011,880.8556
ITH4,2014.0,1717166.0,34919.38,1224984.0,11.62235,1152.3418
ITH4,2015.0,1850825.0,35867.79,1221664.0,11.396506,608.79614
ITH4,2016.0,1884294.0,36316.0,1216208.0,11.055814,847.89087
ITH4,2017.0,1959086.0,37064.09,1212809.0,10.735701,807.00494
ITH4,2018.0,2055847.0,38082.04,1211155.0,11.622439,753.3388
ITH4,2019.0,2043497.0,39007.17,1210414.0,11.412358,937.24536
ITH4,2020.0,1512514.0,36431.46,1206216.0,11.133353,875.96704
ITH4,2021.0,1881687.0,40494.97,1201510.0,10.218986,744.9865
ITH4,2022.0,2133491.0,42712.77,1194647.0,11.446974,601.3889
ITH4,2023.0,2246055.0,45063.15,1194248.0,11.5598955,863.4501
ITH5,2010.0,7042946.0,138341.51,4340491.0,12.4391575,1755.8193
ITH5,2011.0,23063275.0,144492.17,4371595.0,13.696148,938.21906
ITH5,2012.0,7570965.0,142394.06,4391314.0,13.640503,1235.22
ITH5,2013.0,20938058.0,143522.43,4415458.0,13.098423,1599.8516
ITH5,2014.0,20530677.0,146323.67,4432241.0,14.110132,1705.864
ITH5,2015.0,21449517.0,148966.68,4434377.0,13.942278,1179.3861
ITH5,2016.0,22253684.0,153805.67,4435480.0,13.650755,1365.9478
ITH5,2017.0,23038520.0,158027.17,4439768.0,13.920806,1050.7908
ITH5,2018.0,23312218.0,161556.51,4445920.0,13.906143,1502.7523
ITH5,2019.0,23296467.0,162928.75,4459453.0,14.070541,1578.5598
ITH5,2020.0,14158530.0,152125.33,4464119.0,14.020498,1146.4281
ITH5,2021.0,19285716.0,168983.59,4438937.0,13.589775,1068.3727
ITH5,2022.0,21521083.0,180468.76,4425366.0,14.655266,1060.0061
ITH5,2023.0,21173214.0,194365.53,4437578.0,14.608261,1323.5751
ITI1,2010.0,11403446.0,105391.06,3706592.0,13.148947,1890.0662
ITI1,2011.0,10946678.0,108236.73,3726263.0,14.029963,926.3821
ITI1,2012.0,12472185.0,107780.58,3733535.0,13.885166,1293.809
ITI1,2013.0,9818400.0,106906.57,3743537.0,13.614818,1612.051
ITI1,2014.0,10106754.0,108877.96,3744293.0,14.354979,1803.4296
ITI1,2015.0,10410259.0,109949.16,3739044.0,14.343369,1133.6432
ITI1,2016.0,10148173.0,112443.94,3726422.0,14.199339,1486.6505
ITI1,2017.0,10339655.0,114868.5,3721391.0,14.163877,1035.2755
ITI1,2018.0,10473687.0,117534.22,3712048.0,14.497814,1516.6998
ITI1,2019.0,10578281.0,122134.12,3701343.0,14.472396,1575.0007
ITI1,2020.0,6241164.0,108018.04,3692555.0,14.413522,1279.8547
ITI1,2021.0,8482218.0,119472.41,3692865.0,14.050811,1262.0812
ITI1,2022.0,9330483.0,130459.87,3663191.0,15.066069,1212.0504
ITI1,2023.0,9154775.0,139527.64,3661981.0,15.09423,1382.5769
ITI2,2010.0,842853.0,21859.25,884937.0,12.619963,640.50104
ITI2,2011.0,2260147.0,22160.38,889450.0,13.358097,357.30743
ITI2,2012.0,914665.0,21542.22,890407.0,13.588929,435.23883
ITI2,2013.0,2027878.0,21227.84,892742.0,12.853759,555.3818
ITI2,2014.0,2098079.0,20845.27,892099.0,13.569754,550.0231
ITI2,2015.0,2168600.0,21439.67,888288.0,13.687613,404.23108
ITI2,2016.0,2232854.0,21545.43,884092.0,13.377712,541.8472
ITI2,2017.0,2019625.0,22055.64,880992.0,13.565864,392.28915
ITI2,2018.0,2139935.0,22680.08,876477.0,13.71852,530.74457
ITI2,2019.0,2134886.0,22832.79,873744.0,13.911526,497.10657
ITI2,2020.0,1239578.0,20985.61,870165.0,13.657011,474.64178
ITI2,2021.0,1852660.0,23023.83,865452.0,13.492303,428.70618
ITI2,2022.0,2248614.0,24727.95,858812.0,14.415015,425.20715
ITI2,2023.0,2385014.0,26868.16,856407.0,14.367402,497.3955
ITI3,2010.0,959827.0,39087.76,1546800.0,12.934358,624.2237
ITI3,2011.0,4451673.0,39817.72,1549616.0,13.756058,422.51587
ITI3,2012.0,995259.0,38952.36,1550010.0,13.910422,520.7472
ITI3,2013.0,4166238.0,38401.79,1551668.0,13.190215,631.39343
ITI3,2014.0,4208081.0,39426.29,1549478.0,13.932344,599.15826
ITI3,2015.0,4434165.0,39568.53,1545869.0,14.037345,529.19196
ITI3,2016.0,4712584.0,40358.12,1538442.0,13.763002,574.6555
ITI3,2017.0,4596988.0,41229.28,1532460.0,13.936007,481.05908
ITI3,2018.0,3845057.0,41854.33,1526331.0,13.949369,582.0179
ITI3,2019.0,3924573.0,42596.26,1520321.0,14.198757,516.55676
ITI3,2020.0,2735700.0,39262.95,1512672.0,14.138598,449.13672
ITI3,2021.0,3616160.0,43161.87,1498236.0,13.899399,461.14923
ITI3,2022.0,3984749.0,46329.8,1487150.0,14.581309,401.82495
ITI3,2023.0,4113119.0,49374.18,1484298.0,14.689162,550.61816
ITI4,2010.0,18223959.0,191345.4,5516026.0,13.983997,1467.8593
ITI4,2011.0,7511495.0,195609.28,5563046.0,14.337466,837.1401
ITI4,2012.0,18256322.0,190682.33,5605706.0,14.622015,1120.6722
ITI4,2013.0,7511495.0,188440.33,5678764.0,14.22304,1257.1869
ITI4,2014.0,7480393.0,189082.76,5723955.0,14.715597,1293.3607
ITI4,2015.0,8088003.0,189295.41,5744899.0,14.917614,982.61646
ITI4,2016.0,8542401.0,197523.61,5761508.0,14.782495,1107.0079
ITI4,2017.0,8487031.0,200195.57,5774092.0,14.648469,852.4437
ITI4,2018.0,8967949.0,203151.22,5774606.0,15.039548,1422.1154
ITI4,2019.0,9269391.0,206485.7,5773076.0,14.939963,1306.1323
ITI4,2020.0,4131175.0,190846.32,5755700.0,14.818857,1058.4592
ITI4,2021.0,5713980.0,204585.32,5730399.0,14.703186,1131.7434
ITI4,2022.0,10549172.0,227511.3,5714882.0,15.637981,869.2617
ITI4,2023.0,11227833.0,241432.47,5720536.0,15.443241,1075.6083
LT01,2015.0,317605.0,15109.39,799539.0,8.137557,493.28326
LT01,2016.0,320617.0,15783.09,796455.0,7.351166,631.44495
LT01,2017.0,329584.0,17181.04,795088.0,7.3589535,666.708
LT01,2018.0,380057.0,19138.65,795134.0,7.8908815,469.03516
LT01,2019.0,437863.0,20916.9,798101.0,8.710545,455.04285
LT01,2020.0,299119.0,21386.24,804348.0,8.959454,486.8536
LT01,2021.0,481485.0,24528.17,810797.0,7.004803,627.4004
LT01,2022.0,650636.0,29383.3,817950.0,7.5921464,567.6918
LT01,2023.0,626301.0,33822.43,848724.0,8.581234,572.52026
LT02,2015.0,1048955.0,22331.33,2127105.0,8.304313,2744.2417
LT02,2016.0,1085162.0,23037.61,2099118.0,7.6331716,3497.7798
LT02,2017.0,1224405.0,25093.51,2063989.0,7.510546,3741.211
LT02,2018.0,1335099.0,26808.75,2031066.0,8.108687,2382.0886
LT02,2019.0,1473044.0,28322.33,2014099.0,8.80567,2724.5999
LT02,2020.0,1235897.0,28878.36,2005629.0,9.150272,2977.1785
LT02,2021.0,1362853.0,32180.96,1999964.0,7.272512,3374.422
LT02,2022.0,1795567.0,37697.82,1988048.0,7.8740773,3246.378
LT02,2023.0,1796828.0,40494.54,2008555.0,8.638971,3349.7725
LU00,2010.0,1163204.0,42402.72,502066.0,8.291457,146.73996
LU00,2011.0,95442.0,44323.47,511840.0,10.062525,121.13953
LU00,2012.0,1424273.0,46526.24,524853.0,9.202677,162.79602
LU00,2013.0,156506.0,49094.49,537039.0,8.655647,158.28705
LU00,2014.0,160508.0,51791.32,549680.0,10.459521,153.5654
LU00,2015.0,164929.0,54142.3,562958.0,9.925027,128.2854
LU00,2016.0,170996.0,56208.07,576249.0,9.405609,158.12111
LU00,2017.0,211347.0,58168.78,590667.0,9.754949,144.97281
LU00,2018.0,192617.0,60193.36,602005.0,10.529881,126.200676
LU00,2019.0,200054.0,62415.03,613894.0,10.13021,156.66675
LU00,2020.0,205765.0,64499.24,626108.0,10.759703,147.30263
LU00,2021.0,222089.0,73039.5,634730.0,9.17607,178.29514
LU00,2022.0,275663.0,76731.2,645397.0,10.798782,153.40233
LU00,2023.0,275176.0,82115.47,660809.0,10.746211,173.03658
LV00,2010.0,1786870.0,17542.93,2120504.0,5.58852,4312.441
LV00,2011.0,756915.0,18992.45,2074605.0,7.1665263,3528.574
LV00,2012.0,2143977.0,21237.6,2044813.0,5.9939513,4601.4023
LV00,2013.0,659799.0,21968.93,2023825.0,6.8637114,3401.169
LV00,2014.0,777895.0,22755.58,2001468.0,7.245895,3874.2456
LV00,2015.0,820891.0,23707.61,1986096.0,7.7010927,3427.9946
LV00,2016.0,872286.0,24463.39,1968957.0,6.9947963,4118.107
LV00,2017.0,920269.0,25980.14,1950116.0,6.74528,4491.501
LV00,2018.0,1018731.0,28113.6,1934379.0,7.4915514,2799.8782
LV00,2019.0,1035966.0,29525.23,1919968.0,8.041158,3817.7546
LV00,2020.0,877630.0,29181.25,1907675.0,8.632532,3708.54
LV00,2021.0,977639.0,32240.17,1893223.0,6.848781,3921.3218
LV00,2022.0,1150122.0,36041.92,1875757.0,7.2821445,3738.3833
LV00,2023.0,1126403.0,39505.63,1895239.0,7.7839117,4206.65
ME00,2011.0,321127.0,3237.98,619850.0,10.023978,859.8719
ME00,2012.0,2621342.0,3169.26,620308.0,10.337835,1292.5883
ME00,2015.0,228576.0,3615.0,622099.0,10.511603,1065.7644
ME00,2016.0,230356.0,3936.63,622218.0,10.288102,1580.2537
ME00,2017.0,258752.0,4252.5,622387.0,10.103459,1254.7865
ME00,2022.0,344600.0,5944.38,617683.0,10.761349,1379.1676
ME00,2023.0,412260.0,7068.84,616695.0,10.940416,1567.1359
MK00,2010.0,468822.0,7108.28,2052722.0,11.649544,1409.4105
MK00,2011.0,235792.0,7544.16,2057284.0,11.129775,786.6888
MK00,2012.0,727246.0,7584.76,2059794.0,11.841418,1096.4183
MK00,2013.0,240782.0,8149.57,2062294.0,12.015637,1118.0878
MK00,2014.0,257107.0,8562.05,2065410.0,12.013873,1449.1492
MK00,2015.0,283964.0,9072.3,2068864.0,11.832483,1174.7294
MK00,2016.0,304403.0,9656.47,2070998.0,11.838636,1155.0579
MK00,2017.0,321282.0,10038.3,2073483.0,11.735968,1108.4252
MK00,2018.0,463703.0,10743.98,2075108.0,12.238084,1312.644
MK00,2019.0,476145.0,11262.04,2076953.0,12.401874,1022.6517
MK00,2020.0,470419.0,10851.71,2076087.0,11.941983,1126.3618
MK00,2021.0,469953.0,11834.72,2068658.0,11.594289,1336.773
MK00,2022.0,489260.0,13243.21,1837114.0,11.865985,1117.3115
MK00,2023.0,481657.0,14667.39,1829954.0,12.343921,1294.0702
NL11,2010.0,135900.0,28238.22,576668.0,8.311965,135.19669
NL11,2011.0,459600.0,29122.41,579036.0,10.127759,129.51566
NL11,2012.0,169853.0,30587.98,580875.0,9.650301,159.18063
NL11,2013.0,428361.0,31943.48,581705.0,9.163459,128.25584
NL11,2014.0,461158.0,28344.2,582728.0,11.092009,137.04968
NL11,2015.0,477350.0,25893.8,583942.0,10.259173,139.57405
NL11,2016.0,613749.0,24461.8,583721.0,10.044151,124.51744
NL11,2017.0,558554.0,25252.42,583581.0,10.244661,150.49934
NL11,2018.0,730624.0,25690.88,582944.0,10.707712,96.642494
NL11,2019.0,616920.0,26103.44,583990.0,10.705894,139.1449
NL11,2020.0,546777.0,24288.73,585866.0,10.929982,144.4912
NL11,2021.0,491424.0,27383.97,586937.0,9.883265,162.96387
NL11,2022.0,651218.0,34704.15,590170.0,10.860339,137.1622
NL11,2023.0,651205.0,32310.9,596075.0,11.025736,176.45645
NL12,2010.0,265600.0,18393.6,646305.0,8.73037,239.02321
NL12,2011.0,1129500.0,18927.62,647282.0,10.351848,235.01205
NL12,2012.0,244644.0,18694.38,647214.0,9.894478,286.69833
NL12,2013.0,1245732.0,18439.03,646862.0,9.40655,216.56227
NL12,2014.0,1305437.0,18774.74,646317.0,11.3289795,233.93631
NL12,2015.0,1212011.0,19036.02,646257.0,10.480235,252.86293
NL12,2016.0,1321850.0,19341.42,646040.0,10.470143,204.97131
NL12,2017.0,1463464.0,20096.44,646874.0,10.587524,263.81015
NL12,2018.0,1381963.0,20969.87,647268.0,10.830747,179.01993
NL12,2019.0,1295527.0,22189.72,647672.0,10.930186,242.71106
NL12,2020.0,1171865.0,22307.58,649957.0,11.211789,256.24847
NL12,2021.0,1464587.0,24318.79,651435.0,10.149048,277.44867
NL12,2022.0,1649192.0,27671.57,654019.0,11.169075,225.88539
NL12,2023.0,1594685.0,28562.96,659551.0,11.253975,303.01093
NL13,2010.0,75800.0,13467.94,490981.0,8.426734,159.67369
NL13,2011.0,590900.0,13814.63,491411.0,10.299249,154.03842
NL13,2012.0,81167.0,14097.64,490807.0,9.749465,185.49919
NL13,2013.0,820404.0,14173.0,489918.0,9.282323,152.70615
NL13,2014.0,751411.0,14298.51,488988.0,11.159641,172.05905
NL13,2015.0,624023.0,14310.44,488576.0,10.341672,170.96234
NL13,2016.0,786668.0,14380.88,488629.0,10.120072,149.84131
NL13,2017.0,769437.0,14939.36,491792.0,10.31014,182.84512
NL13,2018.0,870022.0,15797.9,492100.0,10.902612,121.28258
NL13,2019.0,796636.0,16496.42,492167.0,10.840763,162.42505
NL13,2020.0,699408.0,16297.8,493682.0,11.083351,173.20728
NL13,2021.0,696267.0,17813.43,494771.0,9.920607,194.11469
NL13,2022.0,1046734.0,19580.46,497743.0,11.047676,161.90433
NL13,2023.0,948196.0,20980.41,502051.0,11.163724,220.72888
NL21,2010.0,211200.0,36418.61,1130345.0,8.765485,217.25082
NL21,2011.0,939500.0,37315.21,1134465.0,10.612915,208.31967
NL21,2012.0,256981.0,36870.49,1137668.0,10.024666,243.48163
NL21,2013.0,1116220.0,37069.39,1139350.0,9.58396,207.49855
NL21,2014.0,969709.0,37643.03,1139694.0,11.395671,228.30487
NL21,2015.0,1163626.0,38906.43,1140652.0,10.567372,235.5156
NL21,2016.0,1445020.0,40689.19,1144280.0,10.407399,211.5364
NL21,2017.0,1422177.0,42510.51,1147687.0,10.612773,244.77959
NL21,2018.0,1410157.0,44658.88,1151501.0,11.231402,166.62407
NL21,2019.0,1487961.0,47009.52,1156431.0,11.093251,217.33188
NL21,2020.0,1279425.0,46871.78,1162406.0,11.422137,217.39578
NL21,2021.0,1428281.0,51137.47,1166533.0,10.141337,262.15744
NL21,2022.0,1583385.0,56275.22,1171910.0,11.386848,215.5199
NL21,2023.0,1852229.0,59602.32,1184333.0,11.481189,298.46286
NL22,2010.0,408700.0,65601.75,1998936.0,8.984314,245.62645
NL22,2011.0,2424300.0,67228.17,2004671.0,10.810814,238.23357
NL22,2012.0,520139.0,66577.3,2010745.0,10.174903,276.92413
NL22,2013.0,2246806.0,66580.06,2015791.0,9.758967,235.35538
NL22,2014.0,2290846.0,68215.87,2019692.0,11.576362,261.32202
NL22,2015.0,2422887.0,70120.69,2026578.0,10.750489,262.7506
NL22,2016.0,2560013.0,72410.72,2035351.0,10.61105,246.29593
NL22,2017.0,2585526.0,75251.04,2047901.0,10.851996,268.8675
NL22,2018.0,2647154.0,79243.49,2060103.0,11.399285,193.49384
NL22,2019.0,2777309.0,84112.44,2071972.0,11.202461,248.93951
NL22,2020.0,2367805.0,83968.24,2085952.0,11.623852,238.05331
NL22,2021.0,2740620.0,91020.91,2096603.0,10.30719,295.77063
NL22,2022.0,3049498.0,99955.57,2110472.0,11.571964,247.81131
NL22,2023.0,3146784.0,105812.35,2133708.0,11.696674,338.6364
NL23,2010.0,54000.0,11406.09,387881.0,8.995135,145.77866
NL23,2011.0,122400.0,11883.9,391967.0,10.698397,144.07921
NL23,2012.0,48558.0,11531.81,395525.0,10.144312,172.75525
NL23,2013.0,174619.0,11699.04,398441.0,9.679117,136.17325
NL23,2014.0,173046.0,12011.95,399896.0,11.606592,150.51651
